Node List,Source
NTRK1,Oncogene_CancerMine
NT5E,Oncogene_CancerMine
NRP2,Oncogene_CancerMine
NRG2,Oncogene_CancerMine
NRG1,Oncogene_CancerMine
NRF1,Oncogene_CancerMine
NRBP1,Oncogene_CancerMine
NR5A2,Oncogene_CancerMine
NR4A1,Oncogene_CancerMine
NR2F2,Oncogene_CancerMine
NR2F1,Oncogene_CancerMine
ATM,Oncogene_CancerMine
NPR1,Oncogene_CancerMine
NPPA,Oncogene_CancerMine
NOTCH2,Oncogene_CancerMine
CNOT1,Oncogene_CancerMine
NOS2,Oncogene_CancerMine
NONO,Oncogene_CancerMine
NOG,Oncogene_CancerMine
NFATC2,Oncogene_CancerMine
NFAT5,Oncogene_CancerMine
ZFHX3,Oncogene_CancerMine
NF1,Oncogene_CancerMine
NEDD9,Oncogene_CancerMine
NAP1L1,Oncogene_CancerMine
PPP1R12A,Oncogene_CancerMine
MYO6,Oncogene_CancerMine
MYEOV,Oncogene_CancerMine
MYBL1,Oncogene_CancerMine
MYBBP1A,Oncogene_CancerMine
MTHFD2,Oncogene_CancerMine
COX2,Oncogene_CancerMine
MTBP,Oncogene_CancerMine
MTA1,Oncogene_CancerMine
ABCG2,Oncogene_CancerMine
MSI1,Oncogene_CancerMine
ARSD,Oncogene_CancerMine
MMP14,Oncogene_CancerMine
FOXO4,Oncogene_CancerMine
KMT2D,Oncogene_CancerMine
MLF2,Oncogene_CancerMine
MIP,Oncogene_CancerMine
MIF,Oncogene_CancerMine
SCGB2A2,Oncogene_CancerMine
ARPC2,Oncogene_CancerMine
MGAT3,Oncogene_CancerMine
MFNG,Oncogene_CancerMine
BMAL1,Oncogene_CancerMine
MAZ,Oncogene_CancerMine
MAPT,Oncogene_CancerMine
MAPRE1,Oncogene_CancerMine
MAPK9,Oncogene_CancerMine
MAPK3,Oncogene_CancerMine
MAP3K7,Oncogene_CancerMine
MAP3K2,Oncogene_CancerMine
MAP3K14,Oncogene_CancerMine
MAP3K11,Oncogene_CancerMine
MAP3K1,Oncogene_CancerMine
MAP2K7,Oncogene_CancerMine
LYN,Oncogene_CancerMine
RND3,Oncogene_CancerMine
RHOB,Oncogene_CancerMine
RHOA,Oncogene_CancerMine
LMNA,Oncogene_CancerMine
LIMK1,Oncogene_CancerMine
LIF,Oncogene_CancerMine
ARF4,Oncogene_CancerMine
LDHB,Oncogene_CancerMine
LDHA,Oncogene_CancerMine
LATS2,Oncogene_CancerMine
LATS1,Oncogene_CancerMine
STMN1,Oncogene_CancerMine
AREG,Oncogene_CancerMine
AFF3,Oncogene_CancerMine
KRT6A,Oncogene_CancerMine
KIF2C,Oncogene_CancerMine
KIF23,Oncogene_CancerMine
AQP5,Oncogene_CancerMine
KLK10,Oncogene_CancerMine
AQP1,Oncogene_CancerMine
KIF3C,Oncogene_CancerMine
KIF2A,Oncogene_CancerMine
KDR,Oncogene_CancerMine
KCNK9,Oncogene_CancerMine
CD82,Oncogene_CancerMine
JUND,Oncogene_CancerMine
JUNB,Oncogene_CancerMine
JTB,Oncogene_CancerMine
APP,Oncogene_CancerMine
ITGB2,Oncogene_CancerMine
ITGB1,Oncogene_CancerMine
ISL1,Oncogene_CancerMine
IRS1,Oncogene_CancerMine
IRF6,Oncogene_CancerMine
IRF2,Oncogene_CancerMine
IQGAP2,Oncogene_CancerMine
IQGAP1,Oncogene_CancerMine
INS,Oncogene_CancerMine
INPP1,Oncogene_CancerMine
IL6,Oncogene_CancerMine
IKBKB,Oncogene_CancerMine
BIRC3,Oncogene_CancerMine
RBPJ,Oncogene_CancerMine
AP1S1,Oncogene_CancerMine
IGFBP2,Oncogene_CancerMine
IDH2,Oncogene_CancerMine
ANXA2,Oncogene_CancerMine
HYAL1,Oncogene_CancerMine
HSPA8,Oncogene_CancerMine
PRMT1,Oncogene_CancerMine
HRK,Oncogene_CancerMine
ERAS,Oncogene_CancerMine
HOXD9,Oncogene_CancerMine
HOXD10,Oncogene_CancerMine
HOXC8,Oncogene_CancerMine
HOXC10,Oncogene_CancerMine
HOXB9,Oncogene_CancerMine
HOXB5,Oncogene_CancerMine
HOXA9,Oncogene_CancerMine
HOXA4,Oncogene_CancerMine
HOXA3,Oncogene_CancerMine
HOXA11,Oncogene_CancerMine
HNRNPU,Oncogene_CancerMine
HNRNPC,Oncogene_CancerMine
HNRNPA2B1,Oncogene_CancerMine
HMOX1,Oncogene_CancerMine
HMGCR,Oncogene_CancerMine
HMGB3,Oncogene_CancerMine
HLA-G,Oncogene_CancerMine
HK1,Oncogene_CancerMine
HIF1A,Oncogene_CancerMine
BLACAT1,Oncogene_CancerMine
HDAC1,Oncogene_CancerMine
HCK,Oncogene_CancerMine
SMIM22,Oncogene_CancerMine
HAS2,Oncogene_CancerMine
H2AZ1,Oncogene_CancerMine
GSTP1,Oncogene_CancerMine
CXCL2,Oncogene_CancerMine
GRM8,Oncogene_CancerMine
GRIN2A,Oncogene_CancerMine
GRIN1,Oncogene_CancerMine
GRIK3,Oncogene_CancerMine
GPT,Oncogene_CancerMine
GRK4,Oncogene_CancerMine
GPNMB,Oncogene_CancerMine
GPAA1,Oncogene_CancerMine
GLS,Oncogene_CancerMine
GJA3,Oncogene_CancerMine
GJA1,Oncogene_CancerMine
GHR,Oncogene_CancerMine
GDF2,Oncogene_CancerMine
GDF10,Oncogene_CancerMine
GAPDH,Oncogene_CancerMine
GALNT3,Oncogene_CancerMine
ABCB10,Oncogene_CancerMine
TRPC5OS,Oncogene_CancerMine
XRCC6,Oncogene_CancerMine
FUS,Oncogene_CancerMine
ALCAM,Oncogene_CancerMine
AKR1C3,Oncogene_CancerMine
FOXP1,Oncogene_CancerMine
FOXG1,Oncogene_CancerMine
AKR1B1,Oncogene_CancerMine
FOXD3,Oncogene_CancerMine
FLT3,Oncogene_CancerMine
FLI1,Oncogene_CancerMine
AKAP13,Oncogene_CancerMine
FHIT,Oncogene_CancerMine
FGFR3,Oncogene_CancerMine
FGF4,Oncogene_CancerMine
FGF2,Oncogene_CancerMine
FGF19,Oncogene_CancerMine
FGD1,Oncogene_CancerMine
MYOF,Oncogene_CancerMine
FABP4,Oncogene_CancerMine
EYA4,Oncogene_CancerMine
EWSR1,Oncogene_CancerMine
ETV5,Oncogene_CancerMine
ESRRG,Oncogene_CancerMine
ESRRA,Oncogene_CancerMine
ERN1,Oncogene_CancerMine
EREG,Oncogene_CancerMine
EPO,Oncogene_CancerMine
EPHA8,Oncogene_CancerMine
AGTR1,Oncogene_CancerMine
ENPEP,Oncogene_CancerMine
ENO1,Oncogene_CancerMine
EMP3,Oncogene_CancerMine
ELK3,Oncogene_CancerMine
EIF3C,Oncogene_CancerMine
EIF3D,Oncogene_CancerMine
TRIM71,Oncogene_CancerMine
EHF,Oncogene_CancerMine
EFNB2,Oncogene_CancerMine
LIN28B,Oncogene_CancerMine
EFEMP2,Oncogene_CancerMine
DCAF8L2,Oncogene_CancerMine
AFP,Oncogene_CancerMine
E2F4,Oncogene_CancerMine
E2F3,Oncogene_CancerMine
ZBTB10,Oncogene_CancerMine
HUWE1,Oncogene_CancerMine
TSLP,Oncogene_CancerMine
DUSP8,Oncogene_CancerMine
TAX1BP3,Oncogene_CancerMine
SUSD2,Oncogene_CancerMine
UBA2,Oncogene_CancerMine
SND1,Oncogene_CancerMine
DUSP1,Oncogene_CancerMine
SOX30,Oncogene_CancerMine
FOXR2,Oncogene_CancerMine
DSCAM,Oncogene_CancerMine
SCRIB,Oncogene_CancerMine
G3BP2,Oncogene_CancerMine
ARHGEF25,Oncogene_CancerMine
MACC1,Oncogene_CancerMine
AAMDC,Oncogene_CancerMine
CD177,Oncogene_CancerMine
ABCA10,Oncogene_CancerMine
TENM4,Oncogene_CancerMine
CSDE1,Oncogene_CancerMine
UBAP2L,Oncogene_CancerMine
NADK,Oncogene_CancerMine
DNPEP,Oncogene_CancerMine
BUD31,Oncogene_CancerMine
ACSBG1,Oncogene_CancerMine
TBL1XR1,Oncogene_CancerMine
DNAH8,Oncogene_CancerMine
CEP131,Oncogene_CancerMine
GPSM2,Oncogene_CancerMine
CENPK,Oncogene_CancerMine
WWC1,Oncogene_CancerMine
PEAK1,Oncogene_CancerMine
DNA2,Oncogene_CancerMine
ARRDC3,Oncogene_CancerMine
TAOK1,Oncogene_CancerMine
FBXO42,Oncogene_CancerMine
INTU,Oncogene_CancerMine
WWC3,Oncogene_CancerMine
TBC1D24,Oncogene_CancerMine
PHLPP2,Oncogene_CancerMine
KDM4B,Oncogene_CancerMine
ADSL,Oncogene_CancerMine
TELO2,Oncogene_CancerMine
TBC1D12,Oncogene_CancerMine
DLL1,Oncogene_CancerMine
DLG3,Oncogene_CancerMine
SETD1A,Oncogene_CancerMine
PIEZO1,Oncogene_CancerMine
VGLL4,Oncogene_CancerMine
DKK2,Oncogene_CancerMine
HSCB,Oncogene_CancerMine
PRAF2,Oncogene_CancerMine
DKC1,Oncogene_CancerMine
GRK2,Oncogene_CancerMine
TMED3,Oncogene_CancerMine
IGF2BP2,Oncogene_CancerMine
IGF2BP1,Oncogene_CancerMine
PRR14,Oncogene_CancerMine
DERL1,Oncogene_CancerMine
ORAI3,Oncogene_CancerMine
STING1,Oncogene_CancerMine
TMEM119,Oncogene_CancerMine
GREP1,Oncogene_CancerMine
DDX20,Oncogene_CancerMine
DCC,Oncogene_CancerMine
DBN1,Oncogene_CancerMine
CXXC5,Oncogene_CancerMine
N4BP2L2,Oncogene_CancerMine
CNIH3,Oncogene_CancerMine
RNF168,Oncogene_CancerMine
DACH1,Oncogene_CancerMine
TMEM17,Oncogene_CancerMine
DCST1,Oncogene_CancerMine
PUS10,Oncogene_CancerMine
ADORA2B,Oncogene_CancerMine
ASPRV1,Oncogene_CancerMine
TMEM134,Oncogene_CancerMine
TRMT12,Oncogene_CancerMine
DENND4C,Oncogene_CancerMine
PUS7,Oncogene_CancerMine
CYP1B1,Oncogene_CancerMine
CYLD,Oncogene_CancerMine
ZNF668,Oncogene_CancerMine
CYBB,Oncogene_CancerMine
MIIP,Oncogene_CancerMine
PRR11,Oncogene_CancerMine
BSDC1,Oncogene_CancerMine
KIF26B,Oncogene_CancerMine
ARL13B,Oncogene_CancerMine
SHARPIN,Oncogene_CancerMine
CTSB,Oncogene_CancerMine
KLHDC7B,Oncogene_CancerMine
OTULIN,Oncogene_CancerMine
DDIT4,Oncogene_CancerMine
GOLPH3L,Oncogene_CancerMine
CSTF3,Oncogene_CancerMine
CSTB,Oncogene_CancerMine
CST6,Oncogene_CancerMine
C3orf62,Oncogene_CancerMine
E2F8,Oncogene_CancerMine
YTHDC2,Oncogene_CancerMine
CSRP2,Oncogene_CancerMine
FBXL20,Oncogene_CancerMine
SIL1,Oncogene_CancerMine
EEF2K,Oncogene_CancerMine
CDT1,Oncogene_CancerMine
CSNK2A1,Oncogene_CancerMine
DCAF13,Oncogene_CancerMine
DNER,Oncogene_CancerMine
CSK,Oncogene_CancerMine
KMT5B,Oncogene_CancerMine
TATDN1,Oncogene_CancerMine
CEBPZ,Oncogene_CancerMine
LRATD2,Oncogene_CancerMine
BMF,Oncogene_CancerMine
A1CF,Oncogene_CancerMine
HEATR6,Oncogene_CancerMine
WWTR1,Oncogene_CancerMine
MTA3,Oncogene_CancerMine
ACKR3,Oncogene_CancerMine
ANKRD18B,Oncogene_CancerMine
CRK,Oncogene_CancerMine
MORC2,Oncogene_CancerMine
MORC4,Oncogene_CancerMine
ZNF276,Oncogene_CancerMine
GALNT13,Oncogene_CancerMine
RTRAF,Oncogene_CancerMine
CPNE1,Oncogene_CancerMine
RHBDD1,Oncogene_CancerMine
ARL5B,Oncogene_CancerMine
BEND3,Oncogene_CancerMine
CDYL2,Oncogene_CancerMine
KDM4A,Oncogene_CancerMine
SBNO1,Oncogene_CancerMine
PDLIM7,Oncogene_CancerMine
TNN,Oncogene_CancerMine
CORO2A,Oncogene_CancerMine
ADAMTS8,Oncogene_CancerMine
KLF6,Oncogene_CancerMine
ZMIZ2,Oncogene_CancerMine
COL4A2,Oncogene_CancerMine
COL4A1,Oncogene_CancerMine
IQUB,Oncogene_CancerMine
AGK,Oncogene_CancerMine
CPEB4,Oncogene_CancerMine
CNR2,Oncogene_CancerMine
KDM1B,Oncogene_CancerMine
CNN2,Oncogene_CancerMine
SCD5,Oncogene_CancerMine
PITPNC1,Oncogene_CancerMine
NUS1,Oncogene_CancerMine
ARHGAP18,Oncogene_CancerMine
VGLL1,Oncogene_CancerMine
SMYD2,Oncogene_CancerMine
SLC39A8,Oncogene_CancerMine
ERCC6L,Oncogene_CancerMine
CLK1,Oncogene_CancerMine
IQGAP3,Oncogene_CancerMine
SETD3,Oncogene_CancerMine
BRIP1,Oncogene_CancerMine
MTSS1,Oncogene_CancerMine
SULF2,Oncogene_CancerMine
G2E3,Oncogene_CancerMine
UPF3A,Oncogene_CancerMine
SKA3,Oncogene_CancerMine
KIF26A,Oncogene_CancerMine
DDX54,Oncogene_CancerMine
IGFBPL1,Oncogene_CancerMine
USP47,Oncogene_CancerMine
USP39,Oncogene_CancerMine
USP36,Oncogene_CancerMine
USP35,Oncogene_CancerMine
GREM1,Oncogene_CancerMine
CHUK,Oncogene_CancerMine
ADAM19,Oncogene_CancerMine
CHRNA4,Oncogene_CancerMine
ADAM17,Oncogene_CancerMine
RIOX2,Oncogene_CancerMine
ING4,Oncogene_CancerMine
CHKA,Oncogene_CancerMine
JMJD6,Oncogene_CancerMine
SIN3B,Oncogene_CancerMine
ST6GALNAC5,Oncogene_CancerMine
CHI3L1,Oncogene_CancerMine
LMTK3,Oncogene_CancerMine
CERK,Oncogene_CancerMine
CXCL17,Oncogene_CancerMine
CHD1L,Oncogene_CancerMine
CHD1,Oncogene_CancerMine
CKS1B,Oncogene_CancerMine
ASPM,Oncogene_CancerMine
MASTL,Oncogene_CancerMine
TRIM56,Oncogene_CancerMine
HIPK1,Oncogene_CancerMine
DCXR,Oncogene_CancerMine
KREMEN2,Oncogene_CancerMine
CFLAR,Oncogene_CancerMine
RHOBTB3,Oncogene_CancerMine
DDX46,Oncogene_CancerMine
CENPE,Oncogene_CancerMine
NUSAP1,Oncogene_CancerMine
HAVCR2,Oncogene_CancerMine
HPSE2,Oncogene_CancerMine
HINT2,Oncogene_CancerMine
CEBPA,Oncogene_CancerMine
YPEL2,Oncogene_CancerMine
RAB40B,Oncogene_CancerMine
SOX7,Oncogene_CancerMine
ZNF365,Oncogene_CancerMine
SOX17,Oncogene_CancerMine
RSF1,Oncogene_CancerMine
KHDRBS1,Oncogene_CancerMine
TRPV4,Oncogene_CancerMine
WIF1,Oncogene_CancerMine
CDSN,Oncogene_CancerMine
NISCH,Oncogene_CancerMine
PHF5A,Oncogene_CancerMine
TRPM7,Oncogene_CancerMine
PODXL2,Oncogene_CancerMine
SERTAD1,Oncogene_CancerMine
PSMC3IP,Oncogene_CancerMine
SENP1,Oncogene_CancerMine
TFCP2L1,Oncogene_CancerMine
STEAP2,Oncogene_CancerMine
CENPL,Oncogene_CancerMine
NPTN,Oncogene_CancerMine
GLCE,Oncogene_CancerMine
AMOTL2,Oncogene_CancerMine
PIPOX,Oncogene_CancerMine
CDK7,Oncogene_CancerMine
SPRED2,Oncogene_CancerMine
CDK2,Oncogene_CancerMine
CDK10,Oncogene_CancerMine
RABGEF1,Oncogene_CancerMine
CDH4,Oncogene_CancerMine
CDH13,Oncogene_CancerMine
CDH11,Oncogene_CancerMine
PDLIM5,Oncogene_CancerMine
CDC7,Oncogene_CancerMine
TBRG4,Oncogene_CancerMine
COP1,Oncogene_CancerMine
ADGRV1,Oncogene_CancerMine
RNF111,Oncogene_CancerMine
CDK13,Oncogene_CancerMine
SP7,Oncogene_CancerMine
TIMM17A,Oncogene_CancerMine
KIF15,Oncogene_CancerMine
RRAS2,Oncogene_CancerMine
TNFAIP8,Oncogene_CancerMine
LSM4,Oncogene_CancerMine
DICER1,Oncogene_CancerMine
NCSTN,Oncogene_CancerMine
SYNE2,Oncogene_CancerMine
PUF60,Oncogene_CancerMine
CD81,Oncogene_CancerMine
HELZ,Oncogene_CancerMine
MRC2,Oncogene_CancerMine
BCLAF1,Oncogene_CancerMine
USP6NL,Oncogene_CancerMine
WTAP,Oncogene_CancerMine
CD47,Oncogene_CancerMine
CD44,Oncogene_CancerMine
WWP2,Oncogene_CancerMine
FBXO32,Oncogene_CancerMine
ZBTB33,Oncogene_CancerMine
ANP32B,Oncogene_CancerMine
ANP32E,Oncogene_CancerMine
BCL2L14,Oncogene_CancerMine
ACTN4,Oncogene_CancerMine
FBXO31,Oncogene_CancerMine
CYGB,Oncogene_CancerMine
EPSTI1,Oncogene_CancerMine
HM13,Oncogene_CancerMine
LACRT,Oncogene_CancerMine
BUD23,Oncogene_CancerMine
TRIM14,Oncogene_CancerMine
CTCFL,Oncogene_CancerMine
RPRD1B,Oncogene_CancerMine
FAM83D,Oncogene_CancerMine
CCR7,Oncogene_CancerMine
ASB2,Oncogene_CancerMine
TRIM63,Oncogene_CancerMine
SALL4,Oncogene_CancerMine
CCND3,Oncogene_CancerMine
RASD1,Oncogene_CancerMine
PIGU,Oncogene_CancerMine
LCTL,Oncogene_CancerMine
RB1CC1,Oncogene_CancerMine
SETBP1,Oncogene_CancerMine
ARID4B,Oncogene_CancerMine
PUS1,Oncogene_CancerMine
CBS,Oncogene_CancerMine
GOLM1,Oncogene_CancerMine
CBFA2T3,Oncogene_CancerMine
RUNX1T1,Oncogene_CancerMine
ZFP91,Oncogene_CancerMine
RBM15,Oncogene_CancerMine
CARS1,Oncogene_CancerMine
RAI14,Oncogene_CancerMine
CAPG,Oncogene_CancerMine
CDCA8,Oncogene_CancerMine
CDCA3,Oncogene_CancerMine
CDCA2,Oncogene_CancerMine
TES,Oncogene_CancerMine
NET1,Oncogene_CancerMine
SCYL1,Oncogene_CancerMine
MRTFA,Oncogene_CancerMine
NUAK1,Oncogene_CancerMine
BRD7,Oncogene_CancerMine
CMYA5,Oncogene_CancerMine
MT1M,Oncogene_CancerMine
MRPL13,Oncogene_CancerMine
JPT2,Oncogene_CancerMine
CNOT7,Oncogene_CancerMine
HDAC5,Oncogene_CancerMine
CSMD1,Oncogene_CancerMine
SMC4,Oncogene_CancerMine
PEG10,Oncogene_CancerMine
CPSF6,Oncogene_CancerMine
SOST,Oncogene_CancerMine
IL25,Oncogene_CancerMine
CA1,Oncogene_CancerMine
LAPTM4B,Oncogene_CancerMine
FBXO22,Oncogene_CancerMine
FBXO11,Oncogene_CancerMine
ERLIN2,Oncogene_CancerMine
MARK4,Oncogene_CancerMine
PTTG1IP,Oncogene_CancerMine
VPS35,Oncogene_CancerMine
RBMS3,Oncogene_CancerMine
PDCD11,Oncogene_CancerMine
NEK7,Oncogene_CancerMine
MCOLN1,Oncogene_CancerMine
HUNK,Oncogene_CancerMine
URI1,Oncogene_CancerMine
POLR1H,Oncogene_CancerMine
IKZF1,Oncogene_CancerMine
EML4,Oncogene_CancerMine
PATZ1,Oncogene_CancerMine
ZNF224,Oncogene_CancerMine
ZNF121,Oncogene_CancerMine
XPO1,Oncogene_CancerMine
XBP1,Oncogene_CancerMine
WNT3,Oncogene_CancerMine
CCN5,Oncogene_CancerMine
WEE1,Oncogene_CancerMine
WDR1,Oncogene_CancerMine
WASL,Oncogene_CancerMine
WASF3,Oncogene_CancerMine
WAS,Oncogene_CancerMine
VLDLR,Oncogene_CancerMine
VEGFC,Oncogene_CancerMine
VAV2,Oncogene_CancerMine
VAMP8,Oncogene_CancerMine
USP22,Oncogene_CancerMine
USP20,Oncogene_CancerMine
USP15,Oncogene_CancerMine
USP11,Oncogene_CancerMine
UBP1,Oncogene_CancerMine
UBE4B,Oncogene_CancerMine
UBE2V1,Oncogene_CancerMine
UBC,Oncogene_CancerMine
TYRO3,Oncogene_CancerMine
TXNL1,Oncogene_CancerMine
TXN,Oncogene_CancerMine
C1QBP,Oncogene_CancerMine
TTN,Oncogene_CancerMine
TPT1,Oncogene_CancerMine
TPM1,Oncogene_CancerMine
TP73,Oncogene_CancerMine
TNXB,Oncogene_CancerMine
TNFSF11,Oncogene_CancerMine
TNFRSF11B,Oncogene_CancerMine
TNFRSF10B,Oncogene_CancerMine
TM9SF2,Oncogene_CancerMine
TSPAN8,Oncogene_CancerMine
TLK2,Oncogene_CancerMine
TKTL1,Oncogene_CancerMine
TJP2,Oncogene_CancerMine
TIMM8A,Oncogene_CancerMine
KLF11,Oncogene_CancerMine
TIAM1,Oncogene_CancerMine
TGFBR3,Oncogene_CancerMine
TGFBI,Oncogene_CancerMine
TFDP1,Oncogene_CancerMine
TFAP2A,Oncogene_CancerMine
TMBIM6,Oncogene_CancerMine
TDG,Oncogene_CancerMine
AKIP1,Oncogene_CancerMine
TCF12,Oncogene_CancerMine
TBX1,Oncogene_CancerMine
TACSTD2,Oncogene_CancerMine
TACR1,Oncogene_CancerMine
SYT1,Oncogene_CancerMine
SUV39H1,Oncogene_CancerMine
RIOK3,Oncogene_CancerMine
BTRC,Oncogene_CancerMine
STX3,Oncogene_CancerMine
STK24,Oncogene_CancerMine
AURKB,Oncogene_CancerMine
SULT1E1,Oncogene_CancerMine
STC2,Oncogene_CancerMine
STC1,Oncogene_CancerMine
ABI1,Oncogene_CancerMine
SRMS,Oncogene_CancerMine
SRF,Oncogene_CancerMine
SRA1,Oncogene_CancerMine
SPR,Oncogene_CancerMine
BTF3,Oncogene_CancerMine
SPINT1,Oncogene_CancerMine
SPIN1,Oncogene_CancerMine
SPI1,Oncogene_CancerMine
SP2,Oncogene_CancerMine
SOX8,Oncogene_CancerMine
SOX5,Oncogene_CancerMine
SOX10,Oncogene_CancerMine
SOS1,Oncogene_CancerMine
SNCG,Oncogene_CancerMine
NCAPH,Oncogene_CancerMine
ARID1A,Oncogene_CancerMine
SMARCE1,Oncogene_CancerMine
SLC7A5,Oncogene_CancerMine
SLC25A10,Oncogene_CancerMine
SLC1A5,Oncogene_CancerMine
SLC40A1,Oncogene_CancerMine
ST6GAL2,Oncogene_CancerMine
SIAH2,Oncogene_CancerMine
SHMT2,Oncogene_CancerMine
SHC1,Oncogene_CancerMine
BNIP3,Oncogene_CancerMine
SRSF6,Oncogene_CancerMine
SRSF5,Oncogene_CancerMine
SRSF4,Oncogene_CancerMine
SRSF2,Oncogene_CancerMine
TRA2B,Oncogene_CancerMine
SFRP4,Oncogene_CancerMine
SFRP2,Oncogene_CancerMine
SET,Oncogene_CancerMine
BMPR1A,Oncogene_CancerMine
BMP7,Oncogene_CancerMine
SEMA4C,Oncogene_CancerMine
SEMA3F,Oncogene_CancerMine
SEMA3B,Oncogene_CancerMine
BMP2,Oncogene_CancerMine
CXCL10,Oncogene_CancerMine
CCL11,Oncogene_CancerMine
SERPINB3,Oncogene_CancerMine
S100P,Oncogene_CancerMine
S100A9,Oncogene_CancerMine
S100A7,Oncogene_CancerMine
S100A10,Oncogene_CancerMine
S100A1,Oncogene_CancerMine
RTKN,Oncogene_CancerMine
RRBP1,Oncogene_CancerMine
RPS6KB2,Oncogene_CancerMine
RPS6KA3,Oncogene_CancerMine
MRPL12,Oncogene_CancerMine
RPL39,Oncogene_CancerMine
RPL14,Oncogene_CancerMine
ROCK2,Oncogene_CancerMine
ROCK1,Oncogene_CancerMine
RNMT,Oncogene_CancerMine
RNF6,Oncogene_CancerMine
TRIM3,Oncogene_CancerMine
RGS6,Oncogene_CancerMine
RGS4,Oncogene_CancerMine
GGH,Oncogene_CancerMine
DCAF7,Oncogene_CancerMine
PXDC1,Oncogene_CancerMine
HSPB1,Oncogene_CancerMine
CTSD,Oncogene_CancerMine
